Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,location,timestamp,tweet,tiny_tweet,tokens,stems,score
61279,61279,61279,"[,]",2020-05-10 21:57:09+00:00,@zanoni Todo es una fantochada la cuarentena es para los giles,Todo fantochada cuarentena para giles,"['todo', 'fantochada', 'cuarentena', 'para', 'giles']","['tod', 'fantoch', 'cuarenten', 'par', 'gil']",0
61366,61366,61366,"[,]",2020-05-10 22:01:38+00:00,Si estarán deseosas con la cuarentena que vuelven a escribir después de 3 años,estar deseosas cuarentena vuelven escribir despu,"['estar', 'deseosas', 'cuarentena', 'vuelven', 'escribir', 'despu']","['estar', 'dese', 'cuarenten', 'vuelv', 'escrib', 'despu']",1
61377,61377,61377,"[,]",2020-05-10 22:02:09+00:00,@niqplotquin @theowner64 De las ojeras. La cuarentena intensifica las ojeras,ojeras cuarentena intensifica ojeras,"['ojeras', 'cuarentena', 'intensifica', 'ojeras']","['ojer', 'cuarenten', 'intensif', 'ojer']",1
61383,61383,61383,"[,]",2020-05-10 22:02:23+00:00,Toda mi cuarentena se basó en mirar Alerta Aeropuerto,Toda cuarentena mirar Alerta Aeropuerto,"['toda', 'cuarentena', 'mirar', 'alerta', 'aeropuerto']","['tod', 'cuarenten', 'mir', 'alert', 'aeropuert']",2
61406,61406,61406,"[,]",2020-05-10 22:03:29+00:00,Lo bueno es que esta cuarentena expone a la gente de mierda y desagradecida.,bueno esta cuarentena expone gente mierda desagradecida,"['bueno', 'esta', 'cuarentena', 'expone', 'gente', 'mierda', 'desagradecida']","['buen', 'esta', 'cuarenten', 'expon', 'gent', 'mierd', 'desagradec']",2
61435,61435,61435,"[,]",2020-05-10 22:04:54+00:00,"Vestido, botas.. y la loca va a tomar mate en la casa 🤣🤣 que mal me tenes cuarentena 🤦🏼‍♀️",Vestido botas loca tomar mate casa tenes cuarentena,"['vestido', 'botas', 'loca', 'tomar', 'mate', 'casa', 'tenes', 'cuarentena']","['vest', 'bot', 'loc', 'tom', 'mat', 'cas', 'ten', 'cuarenten']",1
61481,61481,61481,"[,]",2020-05-10 22:07:00+00:00,Cuarentena dia 53: DALE GALECTRO,Cuarentena DALE GALECTRO,"['cuarentena', 'dale', 'galectro']","['cuarenten', 'dal', 'galectr']",1
61486,61486,61486,"[,]",2020-05-10 22:07:08+00:00,Cuarentena. No lo entenderias,Cuarentena entenderias,"['cuarentena', 'entenderias']","['cuarenten', 'entenderi']",1
61557,61557,61557,"[,]",2020-05-10 22:10:23+00:00,"Y pake tiras como juegan a la play en cuarentena si vos jugas wachin, rescatate y ponete pillo",pake tiras como juegan play cuarentena jugas wachin rescatate ponete pillo,"['pake', 'tiras', 'como', 'juegan', 'play', 'cuarentena', 'jugas', 'wachin', 'rescatate', 'ponete', 'pillo']","['pak', 'tir', 'com', 'jueg', 'play', 'cuarenten', 'jug', 'wachin', 'rescatat', 'ponet', 'pill']",1
61604,61604,61604,"[,]",2020-05-10 22:11:57+00:00,"salí de mi casa y ya estoy deseando volver para acostarme a dormir, la cuarentena me sumó 40 años",casa estoy deseando volver para acostarme dormir cuarentena,"['casa', 'estoy', 'deseando', 'volver', 'para', 'acostarme', 'dormir', 'cuarentena']","['cas', 'estoy', 'des', 'volv', 'par', 'acost', 'dorm', 'cuarenten']",0
61761,61761,61761,"[,]",2020-05-10 22:18:01+00:00,"sos un inculto y egoísta al querer que se termine la cuarentena solo para salir de joda, no tenés futuro...",inculto querer termine cuarentena solo para salir joda futuro,"['inculto', 'querer', 'termine', 'cuarentena', 'solo', 'para', 'salir', 'joda', 'futuro']","['incult', 'quer', 'termin', 'cuarenten', 'sol', 'par', 'sal', 'jod', 'futur']",0
61804,61804,61804,"[,]",2020-05-10 22:19:41+00:00,Ya no sé cuándo fue la última vez que me morí de risa. Necesito hablar con gente. CUARENTENA DE MIERDA,ltima risa Necesito hablar gente CUARENTENA MIERDA,"['ltima', 'risa', 'necesito', 'hablar', 'gente', 'cuarentena', 'mierda']","['ltim', 'ris', 'necesit', 'habl', 'gent', 'cuarenten', 'mierd']",0
61840,61840,61840,"[,]",2020-05-10 22:21:02+00:00,Reflexiones  de cuarentena.,Reflexiones cuarentena,"['reflexiones', 'cuarentena']","['reflexion', 'cuarenten']",1
61901,61901,61901,"[,]",2020-05-10 22:23:16+00:00,En el cerro ya no corre más la cuarentena,cerro corre cuarentena,"['cerro', 'corre', 'cuarentena']","['cerr', 'corr', 'cuarenten']",1
61960,61960,61960,"[,]",2020-05-10 22:25:38+00:00,@Lalarrabalera Jajaja post cuarentena,Jajaja post cuarentena,"['jajaja', 'post', 'cuarentena']","['jajaj', 'post', 'cuarenten']",1
61963,61963,61963,"[,]",2020-05-10 22:25:41+00:00,@gustavoeloy635 Mar del plata está en otra fase de cuarentena por eso flexibilizó desde antes.,plata otra fase cuarentena flexibiliz desde antes,"['plata', 'otra', 'fase', 'cuarentena', 'flexibiliz', 'desde', 'antes']","['plat', 'otra', 'fas', 'cuarenten', 'flexibiliz', 'desd', 'antes']",1
62059,62059,62059,"[,]",2020-05-10 22:28:42+00:00,Una verdadera vergüenza directo a tomar cuarentena e inmediatamente imputado por tráfico de influencia.!!,verdadera verg enza directo tomar cuarentena inmediatamente imputado fico influencia,"['verdadera', 'verg', 'enza', 'directo', 'tomar', 'cuarentena', 'inmediatamente', 'imputado', 'fico', 'influencia']","['verdader', 'verg', 'enza', 'direct', 'tom', 'cuarenten', 'inmediat', 'imput', 'fic', 'influenci']",1
62103,62103,62103,"[,]",2020-05-10 22:30:07+00:00,"@LaAudreyBolton @teodorianposta @muttonchopsguy Ni bien llegue, después al sol, los rayos ultravioletas matan al virus",bien llegue despu rayos ultravioletas matan virus,"['bien', 'llegue', 'despu', 'rayos', 'ultravioletas', 'matan', 'virus']","['bien', 'lleg', 'despu', 'ray', 'ultraviolet', 'mat', 'virus']",1
62162,62162,62162,"[,]",2020-05-10 22:31:43+00:00,@danyel_larosa Uff comose ve eso Dany 🙏 así dame cuarentena para rato 👏,comose Dany dame cuarentena para rato,"['comose', 'dany', 'dame', 'cuarentena', 'para', 'rato']","['comos', 'dany', 'dam', 'cuarenten', 'par', 'rat']",0
62172,62172,62172,"[,]",2020-05-10 22:32:00+00:00,Cuantas veces vieron rapido y furioso en esta cuarentena?,Cuantas veces vieron rapido furioso esta cuarentena,"['cuantas', 'veces', 'vieron', 'rapido', 'furioso', 'esta', 'cuarentena']","['cuant', 'vec', 'vieron', 'rap', 'furios', 'esta', 'cuarenten']",0
62266,62266,62266,"[,]",2020-05-10 22:35:53+00:00,Cómo mierda vamos a salir de la cuarentena en Capital si no paran de aumentar los casos? HARTO🤦🏽‍♂️🥺,mierda vamos salir cuarentena Capital paran aumentar casos HARTO,"['mierda', 'vamos', 'salir', 'cuarentena', 'capital', 'paran', 'aumentar', 'casos', 'harto']","['mierd', 'vam', 'sal', 'cuarenten', 'capital', 'par', 'aument', 'cas', 'hart']",0
62292,62292,62292,"[,]",2020-05-10 22:36:57+00:00,"Loko todo el mundo saliendo a dar vueltas, a escabiar, a esto o lo otro, yo no entiendo pake existe la cuarentena entonces",Loko todo mundo saliendo vueltas escabiar esto otro entiendo pake existe cuarentena entonces,"['loko', 'todo', 'mundo', 'saliendo', 'vueltas', 'escabiar', 'esto', 'otro', 'entiendo', 'pake', 'existe', 'cuarentena', 'entonces']","['lok', 'tod', 'mund', 'sal', 'vuelt', 'escabi', 'esto', 'otro', 'entiend', 'pak', 'exist', 'cuarenten', 'entonc']",0
62346,62346,62346,"[,]",2020-05-10 22:38:43+00:00,Qué onda? Todo el mundo anda rompiendo la cuarentena o solo me parece a mi? 😪🤔,onda Todo mundo anda rompiendo cuarentena solo parece,"['onda', 'todo', 'mundo', 'anda', 'rompiendo', 'cuarentena', 'solo', 'parece']","['onda', 'tod', 'mund', 'anda', 'romp', 'cuarenten', 'sol', 'parec']",0
62460,62460,62460,"[,]",2020-05-10 22:42:16+00:00,"@HermeticoPascal Se presume, pero por complicaciones respiratorias por invierno, por ahora el poronga virus está controlado",presume pero complicaciones respiratorias invierno ahora poronga virus controlado,"['presume', 'pero', 'complicaciones', 'respiratorias', 'invierno', 'ahora', 'poronga', 'virus', 'controlado']","['presum', 'per', 'complic', 'respiratori', 'inviern', 'ahor', 'porong', 'virus', 'control']",1
62494,62494,62494,"[,]",2020-05-10 22:43:36+00:00,"Ok, la verdad que me deprime saber que estamos en cuarentena",verdad deprime saber estamos cuarentena,"['verdad', 'deprime', 'saber', 'estamos', 'cuarentena']","['verd', 'deprim', 'sab', 'estam', 'cuarenten']",1
62530,62530,62530,"[,]",2020-05-10 22:44:58+00:00,Dormi todo el dia y fue lo mejor que hice en la cuarentena,Dormi todo mejor hice cuarentena,"['dormi', 'todo', 'mejor', 'hice', 'cuarentena']","['dormi', 'tod', 'mejor', 'hic', 'cuarenten']",2
62592,62592,62592,"[,]",2020-05-10 22:47:36+00:00,Para los que se siguen juntando a escabiar en cuarentena 😆,Para siguen juntando escabiar cuarentena,"['para', 'siguen', 'juntando', 'escabiar', 'cuarentena']","['par', 'sig', 'junt', 'escabi', 'cuarenten']",1
62639,62639,62639,"[,]",2020-05-10 22:49:18+00:00,@bobenriethmara Y la cuarentena? XD🤣,cuarentena,['cuarentena'],['cuarenten'],1
62683,62683,62683,"[,]",2020-05-10 22:50:49+00:00,"@odonnellmaria Que bueno ser la unica que se salva en cuarentena.En el proximo libro la receta,asi nos salvamos todos.",bueno unica salva cuarentena proximo libro receta salvamos todos,"['bueno', 'unica', 'salva', 'cuarentena', 'proximo', 'libro', 'receta', 'salvamos', 'todos']","['buen', 'unic', 'salv', 'cuarenten', 'proxim', 'libr', 'recet', 'salv', 'tod']",2
62694,62694,62694,"[,]",2020-05-10 22:51:08+00:00,Para lo único que me sirvió está cuarentena es para sacar pancita,Para nico sirvi cuarentena para sacar pancita,"['para', 'nico', 'sirvi', 'cuarentena', 'para', 'sacar', 'pancita']","['par', 'nic', 'sirvi', 'cuarenten', 'par', 'sac', 'pancit']",0
62748,62748,62748,"[,]",2020-05-10 22:53:08+00:00,En Berazategui la cuarentena ya no existe,Berazategui cuarentena existe,"['berazategui', 'cuarentena', 'existe']","['berazategui', 'cuarenten', 'exist']",1
62788,62788,62788,"[,]",2020-05-10 22:54:17+00:00,En Berazategui la cuarentena ya no existe y el que diga lo contrario es porque no quiere aceptar la realidad,Berazategui cuarentena existe diga contrario porque quiere aceptar realidad,"['berazategui', 'cuarentena', 'existe', 'diga', 'contrario', 'porque', 'quiere', 'aceptar', 'realidad']","['berazategui', 'cuarenten', 'exist', 'dig', 'contrari', 'porqu', 'quier', 'acept', 'realid']",1
62891,62891,62891,"[,]",2020-05-10 22:57:37+00:00,"Tengo que dejar de bardear a CABA al menos por 2 años sino no salimos más...  Ok, cuando termine la cuarentena.",Tengo dejar bardear CABA menos sino salimos cuando termine cuarentena,"['tengo', 'dejar', 'bardear', 'caba', 'menos', 'sino', 'salimos', 'cuando', 'termine', 'cuarentena']","['teng', 'dej', 'bard', 'cab', 'men', 'sin', 'sal', 'cuand', 'termin', 'cuarenten']",0
62929,62929,62929,"[,]",2020-05-10 22:58:55+00:00,"@Silvillau De Miiiiii , está cuarentena me líquido",Miiiiii cuarentena quido,"['miiiiii', 'cuarentena', 'quido']","['miiiiii', 'cuarenten', 'quid']",1
63020,63020,63020,"[,]",2020-05-10 23:02:46+00:00,Lo mismo que comparta yo la publicación de la foto de los que rompieron cuarentena jajajaja que chiste....,mismo comparta publicaci foto rompieron cuarentena jajajaja chiste,"['mismo', 'comparta', 'publicaci', 'foto', 'rompieron', 'cuarentena', 'jajajaja', 'chiste']","['mism', 'compart', 'publicaci', 'fot', 'romp', 'cuarenten', 'jajajaj', 'chist']",1
63032,63032,63032,"[,]",2020-05-10 23:03:03+00:00,"como me cago absolutamente todo esta pandemia y cuarentena re del orto, venia todo taaaan bien",como cago absolutamente todo esta pandemia cuarentena orto venia todo taaaan bien,"['como', 'cago', 'absolutamente', 'todo', 'esta', 'pandemia', 'cuarentena', 'orto', 'venia', 'todo', 'taaaan', 'bien']","['com', 'cag', 'absolut', 'tod', 'esta', 'pandemi', 'cuarenten', 'orto', 'veni', 'tod', 'taa', 'bien']",2
63057,63057,63057,"[,]",2020-05-10 23:05:27+00:00,@AleCord73216311 No...(Cuarentena),Cuarentena,['cuarentena'],['cuarenten'],1
63073,63073,63073,"[,]",2020-05-10 23:06:01+00:00,@AmarViajarBlog @DulciMail A alguno le pegó mal la cuarentena parece,alguno cuarentena parece,"['alguno', 'cuarentena', 'parece']","['algun', 'cuarenten', 'parec']",1
63132,63132,63132,"[,]",2020-05-10 23:07:56+00:00,"@diegodelacurva Si no fuera por la cuarentena, yo que vos, saldría a festejar...",fuera cuarentena saldr festejar,"['fuera', 'cuarentena', 'saldr', 'festejar']","['fuer', 'cuarenten', 'saldr', 'festej']",1
63170,63170,63170,"[,]",2020-05-10 23:09:04+00:00,el kun streamer lo mejor de la cuarentena,streamer mejor cuarentena,"['streamer', 'mejor', 'cuarentena']","['stream', 'mejor', 'cuarenten']",2
63274,63274,63274,"[,]",2020-05-10 23:13:22+00:00,Termina la cuarentena y creo que me anoto en reuniones de AA,Termina cuarentena creo anoto reuniones,"['termina', 'cuarentena', 'creo', 'anoto', 'reuniones']","['termin', 'cuarenten', 'cre', 'anot', 'reunion']",1
63287,63287,63287,"[,]",2020-05-10 23:13:45+00:00,día x de cuarentena: me la pasé enojada,cuarentena enojada,"['cuarentena', 'enojada']","['cuarenten', 'enoj']",1
63472,63472,63472,"[,]",2020-05-10 23:19:58+00:00,@zanoni Es que a los de la tele le pagan para hacer propaganda a favor de la cuarentena,tele pagan para hacer propaganda favor cuarentena,"['tele', 'pagan', 'para', 'hacer', 'propaganda', 'favor', 'cuarentena']","['tel', 'pag', 'par', 'hac', 'propagand', 'favor', 'cuarenten']",0
63484,63484,63484,"[,]",2020-05-10 23:20:25+00:00,@FabBallarini No estoy de acuerdo con la flexibilizacion de la cuarentena en relación a los paseos. Hay que guardarse lisa y llanamente,estoy acuerdo flexibilizacion cuarentena relaci paseos guardarse lisa llanamente,"['estoy', 'acuerdo', 'flexibilizacion', 'cuarentena', 'relaci', 'paseos', 'guardarse', 'lisa', 'llanamente']","['estoy', 'acuerd', 'flexibilizacion', 'cuarenten', 'relaci', 'pase', 'guard', 'lis', 'llan']",0
63588,63588,63588,"[,]",2020-05-10 23:26:54+00:00,Que rabia ver historias de gente rompiendo la cuarentena 😡,rabia historias gente rompiendo cuarentena,"['rabia', 'historias', 'gente', 'rompiendo', 'cuarentena']","['rabi', 'histori', 'gent', 'romp', 'cuarenten']",1
63642,63642,63642,"[,]",2020-05-10 23:28:46+00:00,Cuando salgamos de la cuarentena,Cuando salgamos cuarentena,"['cuando', 'salgamos', 'cuarentena']","['cuand', 'salg', 'cuarenten']",1
63654,63654,63654,"[,]",2020-05-10 23:29:13+00:00,"@GonzaLuz314 @Federicovs8 @nanothompson Entonces los del cono urbano deben ser macristas, casi nadie respeta la cuarentena",Entonces cono urbano deben macristas casi nadie respeta cuarentena,"['entonces', 'cono', 'urbano', 'deben', 'macristas', 'casi', 'nadie', 'respeta', 'cuarentena']","['entonc', 'con', 'urban', 'deb', 'macrist', 'casi', 'nadi', 'respet', 'cuarenten']",0
63695,63695,63695,"[,]",2020-05-10 23:30:49+00:00,Todo el mundo levantó la cuarentena por su cuenta no???,Todo mundo levant cuarentena cuenta,"['todo', 'mundo', 'levant', 'cuarentena', 'cuenta']","['tod', 'mund', 'levant', 'cuarenten', 'cuent']",2
63713,63713,63713,"[,]",2020-05-10 23:31:53+00:00,"si sabía que Mati no le iba a dar bola a su play en la cuarentena, se la hubiera sacado y estaría viciando con el GTA",Mati bola play cuarentena hubiera sacado estar viciando,"['mati', 'bola', 'play', 'cuarentena', 'hubiera', 'sacado', 'estar', 'viciando']","['mati', 'bol', 'play', 'cuarenten', 'hub', 'sac', 'estar', 'vici']",0
63720,63720,63720,"[,]",2020-05-10 23:32:19+00:00,Salieron de su cuarentena bien aceleraditos eh💁‍♀️,Salieron cuarentena bien aceleraditos,"['salieron', 'cuarentena', 'bien', 'aceleraditos']","['sal', 'cuarenten', 'bien', 'aceleradit']",1
63741,63741,63741,"[,]",2020-05-10 23:33:03+00:00,De la cuarentena directo al psicólogo,cuarentena directo psic logo,"['cuarentena', 'directo', 'psic', 'logo']","['cuarenten', 'direct', 'psic', 'log']",1
63809,63809,63809,"[,]",2020-05-10 23:35:26+00:00,"Esta rompiendo la cuarentena para ver al novio y YO LLORO POR NO PODER ABRAZAR A MI AHIJADA, en cualquier momento la denuncio",Esta rompiendo cuarentena para novio LLORO PODER ABRAZAR AHIJADA cualquier momento denuncio,"['esta', 'rompiendo', 'cuarentena', 'para', 'novio', 'lloro', 'poder', 'abrazar', 'ahijada', 'cualquier', 'momento', 'denuncio']","['esta', 'romp', 'cuarenten', 'par', 'novi', 'llor', 'pod', 'abraz', 'ahij', 'cualqui', 'moment', 'denunci']",0
63896,63896,63896,"[,]",2020-05-10 23:38:35+00:00,"Cocinando en cuarentena: receta de hoy, papas con cheddar",Cocinando cuarentena receta papas cheddar,"['cocinando', 'cuarentena', 'receta', 'papas', 'cheddar']","['cocin', 'cuarenten', 'recet', 'pap', 'chedd']",1
63904,63904,63904,"[,]",2020-05-10 23:38:56+00:00,@smith_virginia @Avril2007 Nadie te puede controlar depende de nosotros cuidarnos hay q cuidarse este virus es peligroso,Nadie puede controlar depende nosotros cuidarnos cuidarse este virus peligroso,"['nadie', 'puede', 'controlar', 'depende', 'nosotros', 'cuidarnos', 'cuidarse', 'este', 'virus', 'peligroso']","['nadi', 'pued', 'control', 'depend', 'nosotr', 'cuid', 'cuid', 'este', 'virus', 'peligr']",1
63911,63911,63911,"[,]",2020-05-10 23:39:05+00:00,"Extraño a mi amorcito, maldita cuarentena",Extra amorcito maldita cuarentena,"['extra', 'amorcito', 'maldita', 'cuarentena']","['extra', 'amorcit', 'maldit', 'cuarenten']",0
63920,63920,63920,"[,]",2020-05-10 23:39:16+00:00,Lo único bueno de esta cuarentena es que el pelo me está creciendo y me re amigué ahora con él.,nico bueno esta cuarentena pelo creciendo amigu ahora,"['nico', 'bueno', 'esta', 'cuarentena', 'pelo', 'creciendo', 'amigu', 'ahora']","['nic', 'buen', 'esta', 'cuarenten', 'pel', 'crec', 'amigu', 'ahor']",2
63941,63941,63941,"[,]",2020-05-10 23:39:58+00:00,Hola un cajón y de birras y pausame la cuarentena esta madrugada gracias,Hola birras pausame cuarentena esta madrugada gracias,"['hola', 'birras', 'pausame', 'cuarentena', 'esta', 'madrugada', 'gracias']","['hol', 'birr', 'pausam', 'cuarenten', 'esta', 'madrug', 'graci']",2
63965,63965,63965,"[,]",2020-05-10 23:40:33+00:00,Hola un cajón de birras y pausame la cuarentena esta madrugada gracias,Hola birras pausame cuarentena esta madrugada gracias,"['hola', 'birras', 'pausame', 'cuarentena', 'esta', 'madrugada', 'gracias']","['hol', 'birr', 'pausam', 'cuarenten', 'esta', 'madrug', 'graci']",2
63969,63969,63969,"[,]",2020-05-10 23:40:40+00:00,@Clausus18 @Rogelio2017a @CableFibertel @DiablaAMuerte Termina la cuarentena y me voy de esta empresa chanta que no atiende!!!,Termina cuarentena esta empresa chanta atiende,"['termina', 'cuarentena', 'esta', 'empresa', 'chanta', 'atiende']","['termin', 'cuarenten', 'esta', 'empres', 'chant', 'atiend']",0
64057,64057,64057,"[,]",2020-05-10 23:44:18+00:00,Mi abuela leyendo el libro de 50 sombras de Grey es lo mejor de mi cuarentena.,abuela leyendo libro sombras Grey mejor cuarentena,"['abuela', 'leyendo', 'libro', 'sombras', 'grey', 'mejor', 'cuarentena']","['abuel', 'leyend', 'libr', 'sombr', 'grey', 'mejor', 'cuarenten']",2
64100,64100,64100,"[,]",2020-05-10 23:46:08+00:00,@_teodolitos En cuarentena los domingos se siguen sintiendo domingo.,cuarentena domingos siguen sintiendo domingo,"['cuarentena', 'domingos', 'siguen', 'sintiendo', 'domingo']","['cuarenten', 'doming', 'sig', 'sint', 'doming']",1
64147,64147,64147,"[,]",2020-05-10 23:47:52+00:00,@stefizd Sos la persona en la que más pienso en esta cuarentena. Quiero bailar con vos todos los días que vengan post fin del mundo.,persona pienso esta cuarentena Quiero bailar todos vengan post mundo,"['persona', 'pienso', 'esta', 'cuarentena', 'quiero', 'bailar', 'todos', 'vengan', 'post', 'mundo']","['person', 'piens', 'esta', 'cuarenten', 'quier', 'bail', 'tod', 'veng', 'post', 'mund']",0
